,date,yrMnth,dayOW,account,company,companyCode,cost,spenInc,category.unique,subcategory.unique
338,12/7/2019,Dec-19,Sat,Amex_CredCard,,,-42.72,Spend,Car,Gas
339,12/10/2019,Dec-19,Tue,Amex_CredCard,,,-40.63,Spend,Car,Gas
340,12/12/2019,Dec-19,Thu,Amex_CredCard,,,-19.2,Spend,Car,Gas
341,12/15/2019,Dec-19,Sun,Amex_CredCard,,,-42.27,Spend,Car,Gas
342,12/19/2019,Dec-19,Thu,Amex_CredCard,,,-23.56,Spend,Car,Gas
343,12/20/2019,Dec-19,Fri,Amex_CredCard,,,-23.03,Spend,Car,Gas
344,12/27/2019,Dec-19,Fri,Amex_CredCard,,,-43.21,Spend,Car,Gas
345,12/30/2019,Dec-19,Mon,Amex_CredCard,,,-43.94,Spend,Car,Gas
346,1/1/2020,Jan-20,Wed,Amex_CredCard,,,-42.85,Spend,Car,Gas
347,1/10/2020,Jan-20,Fri,Amex,,,-25.17,Spend,Car,Gas
348,1/18/2020,Jan-20,Sat,Amex,,,-48.12,Spend,Car,Gas
349,1/20/2020,Jan-20,Mon,Amex,,,-50.11,Spend,Car,Gas
350,1/30/2020,Jan-20,Thu,Amex,,,-50.35,Spend,Car,Gas
351,1/31/2020,Jan-20,Fri,Amex,,,-48.79,Spend,Car,Gas
352,2/15/2020,Feb-20,Sat,Amex,,,-45.95,Spend,Car,Gas
353,2/18/2020,Feb-20,Tue,Amex,,,-56.31,Spend,Car,Gas
354,2/21/2020,Feb-20,Fri,Amex,,,-38.17,Spend,Car,Gas
355,2/24/2020,Feb-20,Mon,Amex,,,-7.96,Spend,Car,Gas
356,2/28/2020,Feb-20,Fri,Amex,,,-45.68,Spend,Car,Gas
357,2/29/2020,Feb-20,Sat,Amex,,,-5.25,Spend,Car,Gas
358,2/29/2020,Feb-20,Sat,Amex,,,-11.54,Spend,Car,Gas
359,3/2/2020,Mar-20,Mon,Amex,,,-43.21,Spend,Car,Gas
360,3/3/2020,Mar-20,Tue,Amex,,,-47.5,Spend,Car,Gas
361,3/3/2020,Mar-20,Tue,Amex,,,-40.03,Spend,Car,Gas
362,3/9/2020,Mar-20,Mon,Amex,,,-44.97,Spend,Car,Gas
363,3/12/2020,Mar-20,Thu,Amex,,,-52.17,Spend,Car,Gas
364,3/12/2020,Mar-20,Thu,Amex,,,-34.51,Spend,Car,Gas
365,3/25/2020,Mar-20,Wed,Amex,,,-19.93,Spend,Car,Gas
366,3/30/2020,Mar-20,Mon,Amex,,,-23.43,Spend,Car,Gas
367,4/5/2020,Apr-20,Sun,Amex,,,-22.63,Spend,Car,Gas
368,4/9/2020,Apr-20,Thu,Amex,,,-37.74,Spend,Car,Gas
369,4/12/2020,Apr-20,Sun,Amex,,,-38.73,Spend,Car,Gas
370,4/19/2020,Apr-20,Sun,Amex,,,-27.18,Spend,Car,Gas
371,4/25/2020,Apr-20,Sat,Amex,,,-27.6,Spend,Car,Gas
372,5/2/2020,May-20,Sat,Credit,,,-28.37,Spend,Car,Gas
373,5/16/2020,May-20,Sat,Credit,,,-50.03,Spend,Car,Gas
374,5/24/2020,May-20,Sun,Credit,,,-26.55,Spend,Car,Gas
375,5/29/2020,May-20,Fri,Amex,,,-52.1,Spend,Car,Gas
376,5/29/2020,May-20,Fri,Amex,,,-23.02,Spend,Car,Gas
377,5/31/2020,May-20,Sun,Credit,,,-67.92,Spend,Car,Gas
378,6/4/2020,Jun-20,Thu,Credit,,,-40.92,Spend,Car,Gas
379,6/4/2020,Jun-20,Thu,Credit,,,-85.79,Spend,Car,Gas
380,6/13/2020,Jun-20,Sat,Credit,,,-47.11,Spend,Car,Gas
381,6/14/2020,Jun-20,Sun,Credit,,,-24.9,Spend,Car,Gas
382,6/21/2020,Jun-20,Sun,Credit,,,-52.83,Spend,Car,Gas
383,6/26/2020,Jun-20,Fri,Credit,,,-43.48,Spend,Car,Gas
384,6/28/2020,Jun-20,Sun,Credit,,,-51.61,Spend,Car,Gas
385,7/6/2020,Jul-20,Mon,Credit,,,-50.11,Spend,Car,Gas
386,7/8/2020,Jul-20,Wed,Credit,,,-12.14,Spend,Car,Gas
387,7/10/2020,Jul-20,Fri,Amex,,,-37.48,Spend,Car,Gas
388,7/13/2020,Jul-20,Mon,Amex,,,-50.01,Spend,Car,Gas
389,7/13/2020,Jul-20,Mon,Amex,,,-0.26,Spend,Car,Gas
390,7/15/2020,Jul-20,Wed,Credit,,,-35.36,Spend,Car,Gas
391,7/18/2020,Jul-20,Sat,Credit,,,-55.08,Spend,Car,Gas
392,7/21/2020,Jul-20,Tue,Credit,,,-31.33,Spend,Car,Gas
393,7/21/2020,Jul-20,Tue,Amex,,,-32.49,Spend,Car,Gas
394,7/25/2020,Jul-20,Sat,Credit,,,-33.62,Spend,Car,Gas
395,7/25/2020,Jul-20,Sat,Amex,,,-25.35,Spend,Car,Gas
396,7/27/2020,Jul-20,Mon,Amex,,,-33.08,Spend,Car,Gas
397,7/27/2020,Jul-20,Mon,Credit,,,-11.88,Spend,Car,Gas
398,8/2/2020,Aug-20,Sun,Amex,,,-49.58,Spend,Car,Gas
399,8/2/2020,Aug-20,Sun,Credit,,,-32.35,Spend,Car,Gas
400,8/7/2020,Aug-20,Fri,Credit,,,-37.05,Spend,Car,Gas
401,8/9/2020,Aug-20,Sun,Credit,,,-40,Spend,Car,Gas
402,8/10/2020,Aug-20,Mon,Credit,,,-24.42,Spend,Car,Gas
403,8/14/2020,Aug-20,Fri,Credit,,,-37.55,Spend,Car,Gas
404,8/18/2020,Aug-20,Tue,Credit,,,-49.46,Spend,Car,Gas
405,8/20/2020,Aug-20,Thu,Credit,,,-22.23,Spend,Car,Gas
406,8/22/2020,Aug-20,Sat,Credit,,,-45.76,Spend,Car,Gas
407,8/27/2020,Aug-20,Thu,Credit,,,-36.08,Spend,Car,Gas
408,8/31/2020,Aug-20,Mon,Credit,,,-31.35,Spend,Car,Gas
409,9/4/2020,Sep-20,Fri,Amex,,,-40.9,Spend,Car,Gas
410,9/5/2020,Sep-20,Sat,Credit,,,-4.89,Spend,Car,Gas
411,9/5/2020,Sep-20,Sat,Amex,,,-50.72,Spend,Car,Gas
412,9/19/2020,Sep-20,Sat,Credit,,,-4.89,Spend,Car,Gas
413,9/21/2020,Sep-20,Mon,Credit,,,-31.81,Spend,Car,Gas
414,9/23/2020,Sep-20,Wed,Credit,,,-40.86,Spend,Car,Gas
415,9/25/2020,Sep-20,Fri,Credit,,,-24.15,Spend,Car,Gas
416,9/25/2020,Sep-20,Fri,Credit,,,-33.1,Spend,Car,Gas
417,9/26/2020,Sep-20,Sat,Credit,,,-39.25,Spend,Car,Gas
418,10/4/2020,Oct-20,Sun,Citi_CredCard,,,-6.52,Spend,Car,Gas
419,10/10/2020,Oct-20,Sat,Citi_CredCard,,,-39.74,Spend,Car,Gas
420,10/14/2020,Oct-20,Wed,Citi_CredCard,,,-41.91,Spend,Car,Gas
421,10/14/2020,Oct-20,Wed,Citi_CredCard,,,-47.6,Spend,Car,Gas
422,10/18/2020,Oct-20,Sun,Citi_CredCard,,,-33.89,Spend,Car,Gas
423,4/14/2017,Apr-17,Fri,Checking,,,-624.8,Spend,Car,Loan
424,4/30/2017,Apr-17,Sun,Amex,,,-2490,Spend,Car,Loan
425,6/1/2017,Jun-17,Thu,Checking,,,-490.41,Spend,Car,Loan
426,7/3/2017,Jul-17,Mon,Checking,,,-490.41,Spend,Car,Loan
427,7/5/2017,Jul-17,Wed,Checking,,,-4000,Spend,Car,Loan
428,8/4/2017,Aug-17,Fri,Checking,,,-490.41,Spend,Car,Loan
429,8/15/2017,Aug-17,Tue,Checking,,,-236.79,Spend,Car,Loan
430,9/5/2017,Sep-17,Tue,Checking,,,-490.41,Spend,Car,Loan
431,9/15/2017,Sep-17,Fri,Checking,,,-236.79,Spend,Car,Loan
432,10/5/2017,Oct-17,Thu,Checking,,,-490.41,Spend,Car,Loan
433,10/13/2017,Oct-17,Fri,Checking,,,-236.79,Spend,Car,Loan
434,11/3/2017,Nov-17,Fri,Checking,,,-490.41,Spend,Car,Loan
435,11/10/2017,Nov-17,Fri,Amex,,,-69.55,Spend,Car,Loan
436,11/14/2017,Nov-17,Tue,Checking,,,-236.79,Spend,Car,Loan
437,12/4/2017,Dec-17,Mon,Checking,,,-490.41,Spend,Car,Loan
438,12/14/2017,Dec-17,Thu,Checking,,,-236.79,Spend,Car,Loan
439,1/4/2018,Jan-18,Thu,Checking,,,-490.41,Spend,Car,Loan
440,1/12/2018,Jan-18,Fri,Checking,,,-236.79,Spend,Car,Loan
441,2/2/2018,Feb-18,Fri,Checking,,,-490.41,Spend,Car,Loan
442,2/12/2018,Feb-18,Mon,Checking,,,-236.79,Spend,Car,Loan
443,3/2/2018,Mar-18,Fri,Checking,,,-490.41,Spend,Car,Loan
444,3/12/2018,Mar-18,Mon,Checking,,,-236.79,Spend,Car,Loan
445,4/3/2018,Apr-18,Tue,Checking,,,-490.41,Spend,Car,Loan
446,4/13/2018,Apr-18,Fri,Checking,,,-236.79,Spend,Car,Loan
447,5/2/2018,May-18,Wed,Checking,,,-490.41,Spend,Car,Loan
448,5/14/2018,May-18,Mon,Checking,,,-236.79,Spend,Car,Loan
449,6/4/2018,Jun-18,Mon,Checking,,,-490.41,Spend,Car,Loan
450,6/13/2018,Jun-18,Wed,Checking,,,-236.79,Spend,Car,Loan
451,7/3/2018,Jul-18,Tue,Checking,,,-508.75,Spend,Car,Loan
452,7/12/2018,Jul-18,Thu,Checking,,,-236.79,Spend,Car,Loan
453,8/3/2018,Aug-18,Fri,Checking,,,-499.58,Spend,Car,Loan
454,8/13/2018,Aug-18,Mon,Checking,,,-236.79,Spend,Car,Loan
455,9/4/2018,Sep-18,Tue,Checking,,,-499.58,Spend,Car,Loan
456,9/13/2018,Sep-18,Thu,Checking,,,-236.79,Spend,Car,Loan
457,10/2/2018,Oct-18,Tue,Checking,,,-499.58,Spend,Car,Loan
458,10/12/2018,Oct-18,Fri,Checking,,,-236.79,Spend,Car,Loan
459,11/5/2018,Nov-18,Mon,Checking,,,-499.58,Spend,Car,Loan
460,11/9/2018,Nov-18,Fri,Checking,,,-236.79,Spend,Car,Loan
461,12/5/2018,Dec-18,Wed,Checking,,,-499.58,Spend,Car,Loan
462,12/7/2018,Dec-18,Fri,Checking,,,-236.79,Spend,Car,Loan
463,1/4/2019,Jan-19,Fri,Checking,,,-499.58,Spend,Car,Loan
464,1/7/2019,Jan-19,Mon,Checking,,,-236.79,Spend,Car,Loan
465,2/5/2019,Feb-19,Tue,Checking,,,-499.58,Spend,Car,Loan
466,2/7/2019,Feb-19,Thu,Checking,,,-236.79,Spend,Car,Loan
467,3/5/2019,Mar-19,Tue,Checking,,,-499.58,Spend,Car,Loan
468,3/7/2019,Mar-19,Thu,Checking,,,-236.79,Spend,Car,Loan
469,4/5/2019,Apr-19,Fri,Checking,,,-499.58,Spend,Car,Loan
470,4/8/2019,Apr-19,Mon,Checking,,,-236.79,Spend,Car,Loan
471,5/6/2019,May-19,Mon,Checking,,,-499.58,Spend,Car,Loan
472,5/8/2019,May-19,Wed,Checking,,,-236.79,Spend,Car,Loan
473,6/6/2019,Jun-19,Thu,Checking,,,-499.58,Spend,Car,Loan
474,6/7/2019,Jun-19,Fri,Checking,,,-236.79,Spend,Car,Loan
475,7/8/2019,Jul-19,Mon,Checking,,,-499.58,Spend,Car,Loan
476,7/8/2019,Jul-19,Mon,Checking,,,-236.79,Spend,Car,Loan
477,8/8/2019,Aug-19,Thu,Checking,,,-499.58,Spend,Car,Loan
478,8/8/2019,Aug-19,Thu,Checking,,,-236.79,Spend,Car,Loan
479,9/9/2019,Sep-19,Mon,Checking,,,-499.58,Spend,Car,Loan
480,9/9/2019,Sep-19,Mon,Checking,,,-236.79,Spend,Car,Loan
481,10/9/2019,Oct-19,Wed,Checking,,,-236.79,Spend,Car,Loan
482,10/10/2019,Oct-19,Thu,Checking,,,-499.58,Spend,Car,Loan
483,11/8/2019,Nov-19,Fri,Checking,,,-499.58,Spend,Car,Loan
484,11/8/2019,Nov-19,Fri,Checking,,,-236.79,Spend,Car,Loan
485,12/6/2019,Dec-19,Fri,Checking,,,-499.58,Spend,Car,Loan
486,12/6/2019,Dec-19,Fri,Checking,,,-236.79,Spend,Car,Loan
487,1/6/2020,Jan-20,Mon,Checking,,,-499.58,Spend,Car,Loan
488,1/6/2020,Jan-20,Mon,Checking,,,-236.79,Spend,Car,Loan
489,2/7/2020,Feb-20,Fri,Checking,,,-499.58,Spend,Car,Loan
490,2/18/2020,Feb-20,Tue,Checking,,,-1157.93,Spend,Car,Loan
491,3/6/2020,Mar-20,Fri,Checking,,,-499.58,Spend,Car,Loan
492,3/17/2020,Mar-20,Tue,Checking,,,-1157.93,Spend,Car,Loan
493,4/6/2020,Apr-20,Mon,Checking,,,-499.58,Spend,Car,Loan
494,4/17/2020,Apr-20,Fri,Checking,,,-1157.93,Spend,Car,Loan
495,5/15/2020,May-20,Fri,Checking,,,-1157.93,Spend,Car,Loan
496,5/21/2020,May-20,Thu,Checking,,,-499.58,Spend,Car,Loan
497,6/8/2020,Jun-20,Mon,Checking,,,-499.58,Spend,Car,Loan
498,6/16/2020,Jun-20,Tue,Checking,,,-1157.93,Spend,Car,Loan
499,7/10/2020,Jul-20,Fri,Checking,,,-499.58,Spend,Car,Loan
500,7/15/2020,Jul-20,Wed,Checking,,,-1157.93,Spend,Car,Loan
501,8/14/2020,Aug-20,Fri,Checking,,,-1157.93,Spend,Car,Loan
502,9/14/2020,Sep-20,Mon,Checking,,,-1157.93,Spend,Car,Loan
503,9/29/2020,Sep-20,Tue,Checking,,,-351.76,Spend,Car,Loan
504,4/6/2017,Apr-17,Thu,Amex,,,-39.93,Spend,Car,Maintenance
505,9/14/2017,Sep-17,Thu,Amex,,,-29.37,Spend,Car,Maintenance
506,12/20/2017,Dec-17,Wed,Amex,,,-385.25,Spend,Car,Maintenance
507,12/28/2017,Dec-17,Thu,Amex,,,-29.37,Spend,Car,Maintenance
508,7/2/2018,Jul-18,Mon,Amex,,,-38.16,Spend,Car,Maintenance
509,7/17/2018,Jul-18,Tue,Amex,,,-135.32,Spend,Car,Maintenance
510,8/11/2018,Aug-18,Sat,Amex,,,-85.47,Spend,Car,Maintenance
511,8/16/2018,Aug-18,Thu,Amex,,,-39.59,Spend,Car,Maintenance
512,11/16/2018,Nov-18,Fri,Amex,,,-380.32,Spend,Car,Maintenance
513,1/6/2019,Jan-19,Sun,Amex,,,-4.97,Spend,Car,Maintenance
514,2/23/2019,Feb-19,Sat,Amex,,,-649.18,Spend,Car,Maintenance
515,4/25/2019,Apr-19,Thu,Amex,,,-61.22,Spend,Car,Maintenance
516,4/26/2019,Apr-19,Fri,Amex,,,-103.9,Spend,Car,Maintenance
517,7/16/2019,Jul-19,Tue,Amex,,,-65.74,Spend,Car,Maintenance
518,8/26/2019,Aug-19,Mon,Amex_CredCard,,,-374.27,Spend,Car,Maintenance
519,10/2/2019,Oct-19,Wed,Amex_CredCard,,,-143.69,Spend,Car,Maintenance
520,11/8/2019,Nov-19,Fri,Amex_CredCard,,,-116.94,Spend,Car,Maintenance
521,2/21/2020,Feb-20,Fri,Amex,,,-58,Spend,Car,Maintenance
522,6/23/2020,Jun-20,Tue,Credit,,,-33.15,Spend,Car,Maintenance
523,7/28/2020,Jul-20,Tue,Credit,,,-101.8,Spend,Car,Maintenance
524,10/7/2020,Oct-20,Wed,Citi_CredCard,,,-1274.91,Spend,Car,Maintenance
525,4/2/2017,Apr-17,Sun,Amex,,,-119.09,Spend,Car,Miscellaneous
526,4/6/2017,Apr-17,Thu,Credit,,,-25,Spend,Car,Miscellaneous
527,4/10/2017,Apr-17,Mon,Checking,,,-34.7,Spend,Car,Miscellaneous
528,4/13/2017,Apr-17,Thu,Credit,,,-25,Spend,Car,Miscellaneous
529,4/21/2017,Apr-17,Fri,Credit,,,-25,Spend,Car,Miscellaneous
530,4/25/2017,Apr-17,Tue,Credit,,,-25,Spend,Car,Miscellaneous
531,5/12/2017,May-17,Fri,Credit,,,-25,Spend,Car,Miscellaneous
532,5/17/2017,May-17,Wed,Amex,,,-47.13,Spend,Car,Miscellaneous
533,5/23/2017,May-17,Tue,Credit,,,-5.34,Spend,Car,Miscellaneous
534,5/26/2017,May-17,Fri,Amex,,,-9.61,Spend,Car,Miscellaneous
535,5/31/2017,May-17,Wed,Credit,,,-25,Spend,Car,Miscellaneous
536,6/16/2017,Jun-17,Fri,Credit,,,-25,Spend,Car,Miscellaneous
537,6/28/2017,Jun-17,Wed,Credit,,,-25,Spend,Car,Miscellaneous
538,7/1/2017,Jul-17,Sat,Amex,,,-2500,Spend,Car,Miscellaneous
539,7/12/2017,Jul-17,Wed,Credit,,,-25,Spend,Car,Miscellaneous
540,8/6/2017,Aug-17,Sun,Credit,,,-25,Spend,Car,Miscellaneous
541,8/27/2017,Aug-17,Sun,Amex,,,-5,Spend,Car,Miscellaneous
542,8/28/2017,Aug-17,Mon,Credit,,,-25,Spend,Car,Miscellaneous
543,9/11/2017,Sep-17,Mon,Amex,,,-37.96,Spend,Car,Miscellaneous
544,10/4/2017,Oct-17,Wed,Credit,,,-25,Spend,Car,Miscellaneous
545,10/24/2017,Oct-17,Tue,Credit,,,-25,Spend,Car,Miscellaneous
546,11/9/2017,Nov-17,Thu,Credit,,,-25,Spend,Car,Miscellaneous
547,11/22/2017,Nov-17,Wed,Credit,,,-25,Spend,Car,Miscellaneous
548,12/11/2017,Dec-17,Mon,Credit,,,-25,Spend,Car,Miscellaneous
549,1/4/2018,Jan-18,Thu,Credit,,,-25,Spend,Car,Miscellaneous
550,1/22/2018,Jan-18,Mon,Credit,,,-25,Spend,Car,Miscellaneous
551,3/17/2019,Mar-19,Sun,Amex,,,-2.95,Spend,Car,Miscellaneous
552,3/17/2019,Mar-19,Sun,Amex,,,-83.85,Spend,Car,Miscellaneous
553,4/26/2019,Apr-19,Fri,Checking,,,-46.85,Spend,Car,Miscellaneous
554,4/27/2019,Apr-19,Sat,Amex,,,-3.17,Spend,Car,Miscellaneous
555,6/26/2019,Jun-19,Wed,Credit,,,-14,Spend,Car,Miscellaneous
556,1/6/2020,Jan-20,Mon,Amex,,,-3000,Spend,Car,Miscellaneous
557,2/28/2020,Feb-20,Fri,Amex,,,-122.75,Spend,Car,Miscellaneous
558,2/29/2020,Feb-20,Sat,Amex,,,-19,Spend,Car,Miscellaneous
559,3/2/2020,Mar-20,Mon,Checking,,,-14,Spend,Car,Miscellaneous
560,3/2/2020,Mar-20,Mon,Checking,,,-42,Spend,Car,Miscellaneous
561,7/8/2020,Jul-20,Wed,Amex,,,-13,Spend,Car,Miscellaneous
562,7/10/2020,Jul-20,Fri,Amex,,,5,Inc,Car,Miscellaneous
563,1/26/2017,Jan-17,Thu,Amex,,,-72.17,Spend,Clothes,Clothes
564,1/26/2017,Jan-17,Thu,Amex,,,-22.39,Spend,Clothes,Clothes
565,2/1/2017,Feb-17,Wed,Amex,,,22.39,Inc,Clothes,Clothes
566,4/1/2017,Apr-17,Sat,Amex,,,-12.84,Spend,Clothes,Clothes
567,4/22/2017,Apr-17,Sat,Amex,,,-35.62,Spend,Clothes,Clothes
568,6/2/2017,Jun-17,Fri,Amex,,,-134.76,Spend,Clothes,Clothes
569,6/3/2017,Jun-17,Sat,Amex,,,-31.85,Spend,Clothes,Clothes
570,7/12/2017,Jul-17,Wed,Amex,,,-47,Spend,Clothes,Clothes
571,7/15/2017,Jul-17,Sat,Amex,,,-36.85,Spend,Clothes,Clothes
572,8/4/2017,Aug-17,Fri,Amex,,,-23.98,Spend,Clothes,Clothes
573,8/4/2017,Aug-17,Fri,Amex,,,-78.35,Spend,Clothes,Clothes
574,8/18/2017,Aug-17,Fri,Amex,,,38.41,Inc,Clothes,Clothes
575,8/18/2017,Aug-17,Fri,Amex,,,4.25,Inc,Clothes,Clothes
576,9/18/2017,Sep-17,Mon,Amex,,,-68.46,Spend,Clothes,Clothes
577,9/19/2017,Sep-17,Tue,Amex,,,68.46,Inc,Clothes,Clothes
578,9/19/2017,Sep-17,Tue,Amex,,,-38.51,Spend,Clothes,Clothes
579,10/18/2017,Oct-17,Wed,Amex,,,-64.18,Spend,Clothes,Clothes
580,10/23/2017,Oct-17,Mon,Amex,,,-20.12,Spend,Clothes,Clothes
581,11/30/2017,Nov-17,Thu,Amex,,,-23.65,Spend,Clothes,Clothes
582,12/6/2017,Dec-17,Wed,Amex,,,-60.37,Spend,Clothes,Clothes
583,12/15/2017,Dec-17,Fri,Amex,,,-42,Spend,Clothes,Clothes
584,12/15/2017,Dec-17,Fri,Amex,,,-54.55,Spend,Clothes,Clothes
585,12/29/2017,Dec-17,Fri,Amex,,,-10.69,Spend,Clothes,Clothes
586,1/21/2018,Jan-18,Sun,Amex,,,-30.47,Spend,Clothes,Clothes
587,2/15/2018,Feb-18,Thu,Amex,,,-34.98,Spend,Clothes,Clothes
588,3/6/2018,Mar-18,Tue,Amex,,,-49.99,Spend,Clothes,Clothes
589,3/16/2018,Mar-18,Fri,Amex,,,-39.99,Spend,Clothes,Clothes
590,3/29/2018,Mar-18,Thu,Amex,,,-23.98,Spend,Clothes,Clothes
591,4/19/2018,Apr-18,Thu,Amex,,,-30.22,Spend,Clothes,Clothes
592,5/8/2018,May-18,Tue,Amex,,,-88.9,Spend,Clothes,Clothes
593,5/11/2018,May-18,Fri,Amex,,,45.99,Inc,Clothes,Clothes
594,5/11/2018,May-18,Fri,Amex,,,-78.88,Spend,Clothes,Clothes
595,5/11/2018,May-18,Fri,Amex,,,-117,Spend,Clothes,Clothes
596,5/23/2018,May-18,Wed,Amex,,,-34.99,Spend,Clothes,Clothes
597,5/23/2018,May-18,Wed,Amex,,,17.35,Inc,Clothes,Clothes
598,5/23/2018,May-18,Wed,Amex,,,62.5,Inc,Clothes,Clothes
599,6/12/2018,Jun-18,Tue,Amex,,,34.99,Inc,Clothes,Clothes
600,8/1/2018,Aug-18,Wed,Amex,,,-44,Spend,Clothes,Clothes
601,8/14/2018,Aug-18,Tue,Amex,,,-42.39,Spend,Clothes,Clothes
602,9/11/2018,Sep-18,Tue,Amex,,,44,Inc,Clothes,Clothes
603,9/27/2018,Sep-18,Thu,Amex,,,-20.97,Spend,Clothes,Clothes
604,12/3/2018,Dec-18,Mon,Amex,,,-43.63,Spend,Clothes,Clothes
605,12/20/2018,Dec-18,Thu,Amex,,,41.29,Inc,Clothes,Clothes
606,12/20/2018,Dec-18,Thu,Amex,,,-33.47,Spend,Clothes,Clothes
607,12/22/2018,Dec-18,Sat,Amex,,,-56.82,Spend,Clothes,Clothes
608,1/11/2019,Jan-19,Fri,Amex,,,-18.88,Spend,Clothes,Clothes
609,1/11/2019,Jan-19,Fri,Amex,,,-14.75,Spend,Clothes,Clothes
610,1/21/2019,Jan-19,Mon,Amex,,,-55,Spend,Clothes,Clothes
611,1/24/2019,Jan-19,Thu,Checking,,,-25,Spend,Clothes,Clothes
612,3/30/2019,Mar-19,Sat,Amex,,,-115.74,Spend,Clothes,Clothes
613,6/17/2019,Jun-19,Mon,Amex,,,-31.58,Spend,Clothes,Clothes
614,7/15/2019,Jul-19,Mon,Amex,,,-9.47,Spend,Clothes,Clothes
615,8/4/2019,Aug-19,Sun,Amex,,,-126.76,Spend,Clothes,Clothes
616,8/11/2019,Aug-19,Sun,Amex,,,-46.09,Spend,Clothes,Clothes
617,8/14/2019,Aug-19,Wed,Amex_CredCard,,,-64.17,Spend,Clothes,Clothes
618,8/16/2019,Aug-19,Fri,Amex_CredCard,,,-85.24,Spend,Clothes,Clothes
619,9/5/2019,Sep-19,Thu,Amex_CredCard,,,63.17,Inc,Clothes,Clothes
620,9/12/2019,Sep-19,Thu,Amex_CredCard,,,-15.8,Spend,Clothes,Clothes
621,9/12/2019,Sep-19,Thu,Amex_CredCard,,,-115.81,Spend,Clothes,Clothes
622,9/12/2019,Sep-19,Thu,Amex_CredCard,,,42.09,Inc,Clothes,Clothes
623,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-64.15,Spend,Clothes,Clothes
624,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-23.14,Spend,Clothes,Clothes
625,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-22.6,Spend,Clothes,Clothes
626,9/27/2019,Sep-19,Fri,Amex,,,12.64,Inc,Clothes,Clothes
627,9/30/2019,Sep-19,Mon,Amex_CredCard,,,-110.53,Spend,Clothes,Clothes
628,10/21/2019,Oct-19,Mon,Amex,,,21.05,Inc,Clothes,Clothes
629,2/29/2020,Feb-20,Sat,Amex,,,-32.58,Spend,Clothes,Clothes
630,10/13/2020,Oct-20,Tue,Citi_CredCard,,,-40.52,Spend,Clothes,Clothes
631,8/1/2020,Aug-20,Sat,Amex,,,0,Inc,CreditCard,Amex
632,1/1/2017,Jan-17,Sun,Amex,,,0,Inc,CreditCard,AMEX
633,2/1/2017,Feb-17,Wed,Amex,,,0,Inc,CreditCard,AMEX
634,2/28/2017,Feb-17,Tue,Amex,,,0,Inc,CreditCard,AMEX
635,3/31/2017,Mar-17,Fri,Amex,,,0,Inc,CreditCard,AMEX
636,4/3/2017,Apr-17,Mon,Checking,,,0,Spend,CreditCard,AMEX
637,4/30/2017,Apr-17,Sun,Amex,,,0,Inc,CreditCard,AMEX
638,5/1/2017,May-17,Mon,Checking,,,0,Spend,CreditCard,AMEX
639,5/31/2017,May-17,Wed,Amex,,,0,Inc,CreditCard,AMEX
640,6/1/2017,Jun-17,Thu,Checking,,,0,Spend,CreditCard,AMEX
641,6/30/2017,Jun-17,Fri,Amex,,,0,Inc,CreditCard,AMEX
642,7/3/2017,Jul-17,Mon,Checking,,,0,Spend,CreditCard,AMEX
643,8/1/2017,Aug-17,Tue,Amex,,,0,Inc,CreditCard,AMEX
644,8/2/2017,Aug-17,Wed,Checking,,,0,Spend,CreditCard,AMEX
645,8/31/2017,Aug-17,Thu,Amex,,,0,Inc,CreditCard,AMEX
646,9/1/2017,Sep-17,Fri,Checking,,,0,Spend,CreditCard,AMEX
647,10/1/2017,Oct-17,Sun,Amex,,,0,Inc,CreditCard,AMEX
648,10/2/2017,Oct-17,Mon,Checking,,,0,Spend,CreditCard,AMEX
649,10/31/2017,Oct-17,Tue,Amex,,,0,Inc,CreditCard,AMEX
650,11/1/2017,Nov-17,Wed,Checking,,,0,Spend,CreditCard,AMEX
651,12/1/2017,Dec-17,Fri,Amex,,,0,Inc,CreditCard,AMEX
652,12/4/2017,Dec-17,Mon,Checking,,,0,Spend,CreditCard,AMEX
653,1/2/2018,Jan-18,Tue,Amex,,,0,Inc,CreditCard,AMEX
654,1/3/2018,Jan-18,Wed,Checking,,,0,Spend,CreditCard,AMEX
655,1/31/2018,Jan-18,Wed,Amex,,,0,Inc,CreditCard,AMEX
656,2/1/2018,Feb-18,Thu,Checking,,,0,Spend,CreditCard,AMEX
657,3/2/2018,Mar-18,Fri,Amex,,,0,Inc,CreditCard,AMEX
658,3/5/2018,Mar-18,Mon,Checking,,,0,Spend,CreditCard,AMEX
659,3/31/2018,Mar-18,Sat,Amex,,,0,Inc,CreditCard,AMEX
660,4/2/2018,Apr-18,Mon,Checking,,,0,Spend,CreditCard,AMEX
661,5/10/2018,May-18,Thu,Amex,,,0,Inc,CreditCard,AMEX
662,5/11/2018,May-18,Fri,Checking,,,0,Spend,CreditCard,AMEX
663,6/1/2018,Jun-18,Fri,Amex,,,0,Inc,CreditCard,AMEX
664,6/4/2018,Jun-18,Mon,Checking,,,0,Spend,CreditCard,AMEX
665,6/30/2018,Jun-18,Sat,Amex,,,0,Inc,CreditCard,AMEX
666,7/2/2018,Jul-18,Mon,Checking,,,0,Spend,CreditCard,AMEX
